model_year,milage,accident,clean_title,price,turbo,brand_encoded,engine_score
2021,47907.0,0,1,38436.0,0,4,-0.03167388167388157
2016,17340.0,0,1,29000.0,0,5,-0.6875901875901875
1994,85000.0,0,1,7900.0,0,4,0.08917581666424886
2011,195500.0,0,1,8999.0,0,4,0.47041847041847057
2000,74000.0,0,1,4700.0,0,4,-0.23391053391053393
2015,140500.0,1,1,14000.0,0,5,0.7182539682539684
2006,212500.0,0,1,6500.0,0,3,-0.22525252525252518
2010,77400.0,1,1,34500.0,0,4,0.6621933621933622
2017,118000.0,0,1,15000.0,0,4,0.11349206349206353
2005,4400.0,0,1,1599000.0,0,5,1.4182539682539683
2016,146200.0,0,1,24500.0,0,4,0.8535353535353537
2020,39000.0,0,1,43000.0,0,5,0.24595959595959596
2005,130000.0,0,1,7200.0,0,4,0.4195526695526695
2021,33080.0,0,1,47850.0,0,4,-0.10295815295815287
2023,1219.0,0,0,46479.0,1,5,-0.42886002886002883
2016,41000.0,0,1,25000.0,0,3,-0.061832611832611774
2004,110897.0,1,1,11500.0,0,3,-0.07222222222222217
2016,49000.0,0,1,75000.0,0,4,1.401154401154401
2007,47000.0,0,1,13300.0,0,1,-0.5637806637806637
2018,57690.0,1,1,15900.0,0,2,-0.6817460317460317
2012,17941.0,0,1,226000.0,0,5,1.0702020202020204
2018,54000.0,1,1,46500.0,0,3,0.3158730158730159
2007,101600.0,0,1,6700.0,0,3,-0.14841269841269836
2021,89000.0,0,1,34000.0,0,4,-0.4945165945165945
2021,18000.0,0,1,42500.0,0,5,0.08917581666424886
2017,55000.0,0,1,25000.0,0,3,-0.021789321789321737
2017,71964.0,0,1,18750.0,0,3,-0.6113997113997113
2020,92000.0,0,1,50000.0,0,4,0.8535353535353537
2012,160000.0,0,1,4500.0,0,4,-0.25988455988455983
2012,95816.0,0,1,12000.0,0,5,-0.03650793650793646
2014,132600.0,1,1,17000.0,0,3,-0.061832611832611774
1994,47000.0,0,1,5990.0,0,4,0.08917581666424886
2010,149460.0,0,1,10700.0,0,3,-0.22914862914862913
2011,109646.0,0,0,16998.0,0,3,0.3097402597402597
2019,90605.0,0,0,27698.0,0,3,0.0
2019,59000.0,0,1,17000.0,0,2,-0.9237373737373736
2002,48000.0,0,1,21999.0,0,4,0.5158730158730159
2016,41500.0,0,1,66000.0,0,4,1.401154401154401
2012,54000.0,0,1,75000.0,0,5,0.01500721500721504
2018,70455.0,0,1,45855.0,0,5,-0.026118326118326058
2018,84054.0,0,1,21499.0,0,2,-0.8209235209235208
2007,114528.0,0,1,9000.0,0,4,0.49855699855699864
2013,111850.0,1,1,26500.0,0,3,-0.061832611832611774
2020,52673.0,0,1,69500.0,0,4,0.9736652236652236
2021,31500.0,0,1,54500.0,0,4,0.2948773448773449
2011,73000.0,0,1,16000.0,0,4,-0.11702741702741698
2019,59692.0,0,1,35900.0,0,3,-0.061832611832611774
2016,68364.0,0,1,16000.0,0,3,-0.8988455988455989
2017,47200.0,1,1,29000.0,0,5,-0.021789321789321737
2021,18000.0,1,1,62000.0,0,5,0.030591630591630642
2012,158366.0,1,1,8250.0,0,4,-0.6523088023088023
2017,49700.0,0,1,26000.0,0,4,-0.63997113997114
2010,81500.0,0,1,12250.0,0,4,-0.6888888888888888
2019,16975.0,0,1,26990.0,0,4,-0.9826118326118326
2018,5989.0,0,0,209000.0,0,5,0.7360750360750362
2003,16100.0,0,1,35500.0,0,4,0.5396825396825397
2020,54225.0,0,1,67500.0,0,5,0.9050505050505051
2016,89500.0,0,1,35000.0,0,5,0.86002886002886
2013,87501.0,1,1,17777.0,0,4,0.14682539682539683
2018,12370.0,0,1,28900.0,0,1,-0.7328282828282827
2019,12466.0,0,1,28995.0,0,5,0.7182539682539684
2011,199000.0,1,1,5500.0,0,3,-0.4665945165945165
2007,78200.0,1,1,22999.0,0,5,1.361760461760462
2018,22000.0,0,1,29500.0,0,3,-0.6118326118326118
2016,100795.0,1,1,12995.0,0,4,-0.03167388167388157
2019,99941.0,0,1,17816.0,0,4,-0.03167388167388157
2021,23588.0,1,0,38633.0,0,3,-0.03167388167388157
2003,103000.0,0,1,5200.0,0,3,-0.22525252525252518
2009,91491.0,0,1,7000.0,0,3,0.26479076479076485
2020,23131.0,1,0,23739.0,0,2,-0.42886002886002883
2019,77000.0,1,1,18749.0,0,2,-0.6904040404040405
2019,20500.0,0,1,76000.0,0,5,0.0734487734487735
2022,500.0,0,1,45900.0,0,5,0.4038239538239539
2019,49810.0,1,1,33900.0,0,4,-0.03650793650793646
2022,20229.0,0,0,36727.0,1,2,-0.6054112554112554
2021,10558.0,0,1,75000.0,0,4,0.35591630591630596
2005,59300.0,0,1,30900.0,0,4,-0.2955988455988456
2004,34254.0,0,1,64250.0,0,5,1.4403318903318905
2021,24364.0,0,0,37998.0,0,4,-0.58008658008658
2016,139200.0,1,1,22000.0,0,5,-0.7843434343434342
2012,82046.0,0,1,13999.0,0,5,-0.03650793650793646
1997,285000.0,0,1,6399.0,0,3,0.2496392496392497
2017,26269.0,1,0,25307.0,0,5,-0.03167388167388157
2016,127131.0,1,1,16770.0,0,2,-0.5665945165945165
2019,31000.0,0,1,179900.0,0,5,0.6708513708513709
2021,27000.0,0,1,38400.0,0,4,-0.5923520923520923
2015,93400.0,0,1,18900.0,0,3,-0.04992784992784987
2021,9200.0,1,1,71200.0,0,4,-0.033694083694083644
2014,76850.0,1,1,32999.0,0,5,0.6476911976911978
2016,61160.0,1,1,98000.0,0,6,1.608946608946609
2005,146000.0,1,1,15900.0,0,3,-0.22741702741702738
2017,38957.0,0,1,46750.0,0,5,0.08917581666424886
2017,33850.0,0,1,16500.0,0,2,-0.8083694083694083
2020,61830.0,1,0,39860.0,1,3,-0.42886002886002883
2017,108559.0,0,0,15998.0,0,3,-0.027922077922077945
2006,192000.0,1,1,7390.0,0,4,0.2275613275613276
2014,83112.0,0,1,15500.0,0,5,-0.03650793650793646
2016,52000.0,0,1,52000.0,0,5,0.9050505050505051
2020,57300.0,0,1,43500.0,0,5,0.7182539682539684
2008,104500.0,1,1,4100.0,0,1,-0.9624819624819625
1996,170552.0,1,1,6500.0,0,3,-0.22741702741702738
2013,18000.0,0,1,29000.0,0,4,0.6526695526695527
2019,39000.0,0,1,51999.0,0,3,0.3158730158730159
2020,38000.0,0,1,45000.0,0,3,-0.061832611832611774
2016,15168.0,0,1,115000.0,0,5,0.2065656565656566
2012,167506.0,0,1,6500.0,0,2,-0.8797979797979797
2012,166000.0,1,1,13000.0,0,3,-0.04992784992784987
2021,19200.0,0,1,82950.0,0,4,1.5115440115440115
2022,46000.0,0,1,75000.0,0,5,0.1091630591630592
2007,201000.0,1,1,7200.0,0,2,-0.24906204906204898
2014,87000.0,1,1,8900.0,0,3,-0.6888888888888888
2015,145000.0,0,1,24950.0,0,4,0.5624098124098125
2020,33060.0,0,1,36500.0,0,3,-0.061832611832611774
1995,195000.0,0,1,15000.0,0,4,0.08917581666424886
2021,10550.0,0,1,67800.0,0,5,1.0282106782106781
2014,89500.0,0,1,18000.0,0,4,-0.09321789321789316
2021,27000.0,0,1,37500.0,0,3,-0.061832611832611774
2010,87250.0,0,1,18500.0,0,3,-0.22914862914862913
2016,76495.0,1,1,13000.0,0,2,-0.7066378066378066
2016,70503.0,0,1,15500.0,0,4,-0.007070707070707012
2009,41965.0,1,1,35000.0,0,5,0.831890331890332
1999,267000.0,1,1,8000.0,0,3,-0.7196248196248196
2003,146000.0,1,1,4200.0,0,2,-0.3551226551226551
2023,9000.0,0,1,82500.0,0,4,1.0202020202020203
2022,1050.0,0,1,40000.0,0,3,-0.5793650793650794
2021,22270.0,0,0,89900.0,0,5,0.7391774891774893
2012,19900.0,0,1,26500.0,0,4,0.6526695526695527
2020,19800.0,0,1,44990.0,0,5,0.4038239538239539
2012,113500.0,0,1,17900.0,0,5,0.7063492063492065
2013,22000.0,0,1,150000.0,0,6,1.2115440115440117
2022,3300.0,0,1,54000.0,0,2,0.1210678210678211
2016,41615.0,0,1,12000.0,0,2,-0.9443722943722944
2022,11860.0,0,1,92500.0,0,5,1.4356421356421356
2015,27000.0,0,1,52500.0,0,4,0.9141414141414143
2022,22101.0,1,1,29430.0,1,3,-0.7743867243867243
1996,60000.0,1,0,18500.0,0,4,0.3968253968253969
2013,46452.0,0,1,22888.0,0,2,-0.7066378066378066
2019,36000.0,0,1,26500.0,0,3,-0.5994949494949494
2019,13100.0,0,1,61950.0,0,4,0.9487734487734488
2019,50000.0,1,1,27000.0,0,4,-0.5923520923520923
2018,19500.0,0,1,32250.0,0,2,-0.5665945165945165
2016,36000.0,1,1,31000.0,0,4,0.7074314574314574
2016,21000.0,1,0,217000.0,0,6,1.7998556998556998
2022,6640.0,0,1,51999.0,0,4,0.936868686868687
2016,74850.0,1,1,21900.0,0,4,-0.11702741702741698
2014,117000.0,1,1,10900.0,0,3,-0.06507936507936503
2016,51400.0,1,0,39900.0,0,3,0.684920634920635
2022,6000.0,0,1,57999.0,0,2,-0.05317460317460313
2006,128000.0,0,1,37999.0,0,2,-0.5018759018759019
2021,15000.0,0,1,39995.0,0,4,-0.5923520923520923
2016,119000.0,0,1,29950.0,0,3,0.684920634920635
2006,87500.0,1,1,12999.0,0,3,0.4466089466089467
2011,149000.0,0,1,7999.0,0,4,-0.1317460317460317
2015,54700.0,1,1,20995.0,0,4,-0.659018759018759
2021,45979.0,0,1,38532.0,1,4,0.0
2017,56846.0,0,1,29000.0,0,3,-0.07914862914862907
2017,94100.0,1,1,49900.0,0,5,0.9050505050505051
2017,80150.0,1,1,22500.0,0,3,-0.042784992784992724
2013,11563.0,1,1,12300.0,0,4,-0.6888888888888888
2022,7500.0,0,1,84000.0,0,5,1.4356421356421356
2021,15615.0,0,1,78000.0,0,5,0.19011544011544015
2013,113000.0,1,1,16000.0,0,2,-0.4761183261183261
2018,74000.0,0,1,15000.0,0,3,-0.6817460317460317
2011,99200.0,0,1,11900.0,0,5,-0.11746031746031742
2018,36824.0,0,1,23999.0,0,2,-0.7685425685425685
2005,186040.0,1,1,6700.0,0,3,-0.8018759018759019
2020,58000.0,0,1,27700.0,0,4,-0.002308802308802251
2020,31250.0,0,1,42500.0,0,4,-0.10295815295815287
2020,43000.0,0,1,46500.0,0,3,-0.061832611832611774
2020,41199.0,0,0,41598.0,0,3,0.0
2022,22000.0,0,1,45000.0,0,3,0.11341991341991355
2022,12900.0,0,1,53000.0,0,5,0.13730158730158734
2022,10500.0,1,0,50000.0,0,4,0.1210678210678211
2020,74725.0,0,1,21612.0,1,1,-0.6054112554112554
2021,61117.0,0,1,26485.0,0,2,-0.58008658008658
2003,142000.0,1,1,4800.0,0,4,-0.4689754689754689
2019,31000.0,0,1,34700.0,0,4,0.08917581666424886
2012,129355.0,1,1,7950.0,0,3,-1.0062049062049063
2010,204000.0,1,1,4900.0,0,4,0.45526695526695526
2016,115600.0,0,1,22500.0,0,3,0.14920634920634926
2023,1563.0,0,1,62500.0,0,3,-0.061832611832611774
2007,72166.0,1,1,35995.0,0,6,1.5375180375180377
2018,26100.0,0,1,37899.0,0,4,-0.05317460317460313
2017,58880.0,0,1,21000.0,0,4,-0.5923520923520923
2021,26000.0,0,1,104000.0,0,4,0.8535353535353537
2008,190640.0,1,1,5500.0,0,2,-0.8797979797979797
2020,37500.0,0,1,59900.0,0,5,-0.033694083694083644
2022,13856.0,0,1,54000.0,0,4,0.5398268398268399
2013,225000.0,0,1,13600.0,0,4,-0.6261183261183261
2014,123256.0,0,1,24995.0,0,4,0.5301587301587302
2021,11459.0,0,1,88900.0,0,4,0.8535353535353537
2016,67289.0,0,1,20490.0,0,5,-0.6090187590187589
2013,56837.0,1,1,10500.0,0,2,-0.9291486291486292
2002,44168.0,0,1,30000.0,0,4,0.6111111111111112
2019,59766.0,0,0,26900.0,1,5,-0.42886002886002883
2018,56300.0,0,1,29950.0,0,3,0.0831890331890332
2004,167000.0,0,1,8000.0,0,3,-0.29278499278499276
2015,122770.0,0,1,27499.0,0,4,0.6803751803751804
2019,59271.0,0,1,54995.0,0,5,0.0734487734487735
2015,102000.0,1,1,24500.0,0,4,0.5624098124098125
2020,40929.0,1,1,44800.0,0,4,0.4933621933621934
2019,22000.0,0,1,174900.0,0,5,0.6708513708513709
2022,19200.0,0,1,69790.0,0,4,0.8535353535353537
2019,32376.0,0,1,128000.0,0,5,0.5106782106782107
2023,19800.0,0,1,134900.0,0,5,0.07106782106782113
2011,105000.0,0,1,10000.0,0,5,0.5645743145743146
2016,122650.0,0,1,38900.0,0,4,0.976911976911977
2022,14000.0,0,1,34999.0,0,2,-0.5793650793650794
2008,100868.0,0,1,15397.0,0,4,0.5158730158730159
2013,111000.0,1,1,15000.0,0,5,0.5645743145743146
2021,38500.0,1,1,94995.0,0,4,0.8535353535353537
2020,41250.0,0,1,21865.0,0,3,-0.07936507936507932
2006,99600.0,0,1,5500.0,0,1,-0.8434343434343434
2013,198000.0,1,1,11000.0,0,3,-0.8256854256854257
2021,20598.0,1,0,42599.0,0,4,0.0
2013,52044.0,0,1,76500.0,0,5,0.2422799422799423
2022,23777.0,0,1,30000.0,0,1,-0.7328282828282827
2018,60660.0,1,1,46900.0,0,4,0.13730158730158734
2015,26000.0,0,1,14999.0,0,4,-0.9826118326118326
2018,61000.0,0,1,21800.0,0,2,-0.6618326118326118
2020,53750.0,0,1,32600.0,0,4,-0.05317460317460313
2023,13735.0,0,0,77897.0,1,4,0.6022366522366523
2019,32580.0,0,0,33998.0,1,5,-0.42886002886002883
2006,96275.0,1,1,52500.0,0,5,0.033405483405483466
2015,162000.0,0,1,32000.0,0,4,0.976911976911977
2019,92040.0,0,1,24999.0,1,4,-0.42886002886002883
2017,73690.0,1,1,27000.0,0,5,0.7182539682539684
2009,48750.0,0,1,17900.0,0,3,-0.6981962481962481
2011,124542.0,0,1,8450.0,0,4,-0.2003607503607503
2010,69000.0,0,1,20000.0,0,4,0.3611111111111111
2004,148000.0,0,1,19000.0,0,3,0.20331890331890343
2006,122141.0,0,1,10500.0,0,4,0.49855699855699864
2012,106000.0,0,1,15000.0,0,2,-0.4761183261183261
2017,113294.0,1,1,16500.0,0,4,-0.5994949494949494
2021,24423.0,0,0,44315.0,0,3,0.3097402597402597
2022,28000.0,0,1,68750.0,0,5,1.4356421356421356
2018,54800.0,1,1,37050.0,0,5,0.7182539682539684
2017,161000.0,0,1,17500.0,0,4,-0.06507936507936503
2019,28755.0,0,1,61350.0,0,5,0.0853535353535354
2016,52105.0,1,1,20499.0,0,4,-0.659018759018759
2018,119950.0,0,1,20999.0,0,3,0.6911976911976913
2003,80081.0,0,1,12500.0,0,5,0.39076479076479087
2021,24500.0,0,1,165000.0,0,6,0.8106782106782108
2021,4100.0,0,1,55000.0,0,3,-0.061832611832611774
2020,9670.0,0,1,103500.0,0,4,0.22582972582972585
2017,63250.0,0,1,18650.0,0,3,-0.045165945165945104
2017,69431.0,0,1,26500.0,0,3,-0.07914862914862907
2015,108044.0,0,1,31380.0,0,3,0.6595238095238095
2008,98000.0,0,1,13998.0,0,4,-0.11702741702741698
2019,52253.0,0,1,34500.0,0,4,-0.63997113997114
2022,23850.0,0,1,99750.0,0,4,1.0602453102453102
2015,1500.0,0,1,39500.0,0,5,-0.38369408369408364
2021,40000.0,0,1,32500.0,0,3,-0.018975468975468916
2012,38718.0,0,1,31000.0,0,4,-0.03845598845598841
2018,84184.0,0,0,35998.0,0,3,0.0
2021,13344.0,0,1,56500.0,0,5,-0.38369408369408364
2018,51850.0,0,1,28900.0,0,2,0.1210678210678211
2002,119500.0,1,1,36995.0,0,5,0.02150072150072156
2021,30918.0,0,1,51999.0,0,4,0.13730158730158734
2023,1100.0,0,1,92000.0,0,4,1.0202020202020203
2019,40000.0,0,1,27900.0,0,5,-0.5756854256854257
2005,100500.0,0,1,9998.0,0,3,0.5515873015873017
2020,54320.0,1,1,67000.0,0,3,1.5368686868686872
2018,49000.0,0,1,23450.0,0,5,-0.6090187590187589
2020,28000.0,0,1,134999.0,0,5,0.22344877344877348
2022,1750.0,0,1,275000.0,0,5,0.5154401154401155
2007,130000.0,1,1,3499.0,0,4,0.26587301587301587
2023,3721.0,0,1,69645.0,1,6,-0.42886002886002883
2016,78101.0,0,1,34500.0,0,5,0.6953102453102454
2017,54000.0,1,1,16000.0,0,4,-0.8776334776334775
2011,185000.0,1,1,7500.0,0,3,-0.13650793650793647
2015,49000.0,0,1,23500.0,0,5,-0.7345598845598845
2024,2043.0,0,1,81500.0,0,4,0.8689033189033188
2016,71750.0,0,1,28000.0,0,4,-0.05317460317460313
2020,5194.0,0,0,87500.0,0,4,1.0702020202020204
2019,42200.0,0,1,27500.0,0,4,-0.5756854256854257
2020,42717.0,0,1,33500.0,0,5,-0.5756854256854257
2016,102260.0,0,1,31300.0,0,5,0.9050505050505051
2022,11089.0,0,0,80900.0,0,4,1.0702020202020204
2018,37777.0,0,1,32500.0,0,3,-0.5947330447330447
2021,35921.0,0,0,42995.0,1,4,-0.30295815295815287
2023,1800.0,1,0,54900.0,0,4,-0.48261183261183266
2014,163019.0,1,1,8900.0,0,1,-0.7066378066378066
2020,14220.0,0,1,35500.0,0,5,-0.5756854256854257
2019,48879.0,0,0,49573.0,0,4,0.4933621933621934
2002,117200.0,0,1,15000.0,0,4,-0.008152958152958079
2016,25000.0,0,1,65000.0,0,4,0.5883838383838385
2014,74500.0,0,1,11499.0,0,4,-0.9826118326118326
2013,33300.0,0,1,21990.0,0,2,0.05569985569985577
2007,123921.0,0,1,6900.0,0,4,0.4466089466089467
2021,12800.0,0,1,39990.0,0,4,-0.5923520923520923
2015,21100.0,0,1,80000.0,0,6,0.6500721500721501
2009,104733.0,0,1,15000.0,0,4,0.47907647907647916
2020,53000.0,1,1,38500.0,0,4,-0.017460317460317416
2021,17570.0,0,0,39998.0,0,4,-0.58008658008658
2020,63875.0,1,1,41900.0,0,5,0.7182539682539684
2023,12500.0,0,1,29999.0,0,4,-0.6523088023088023
2001,103990.0,0,1,10500.0,0,4,-0.2955988455988456
2022,7000.0,0,1,50000.0,0,4,0.936868686868687
2023,9000.0,0,1,92000.0,0,4,1.0202020202020203
2007,7800.0,0,1,19000.0,0,1,-0.5637806637806637
2017,69289.0,1,1,20997.0,0,4,-0.01659451659451654
2011,106000.0,1,1,16600.0,0,3,-0.11269841269841264
2020,68000.0,1,1,55999.0,0,3,0.3158730158730159
2019,13828.0,0,1,43000.0,0,3,-0.02698412698412694
2018,39600.0,0,1,26999.0,0,4,-0.659018759018759
2003,92000.0,0,1,12500.0,0,3,-0.765079365079365
2022,5020.0,0,1,36500.0,0,3,-0.09365079365079361
2007,107800.0,1,1,15000.0,0,4,0.7637085137085138
2019,23827.0,0,1,34995.0,0,4,-0.5923520923520923
2020,25300.0,0,1,39900.0,0,4,-0.033694083694083644
2016,399000.0,1,1,24500.0,0,5,-0.38369408369408364
2005,46200.0,0,1,49999.0,0,5,0.033405483405483466
2022,3158.0,0,1,85989.0,0,4,1.0202020202020203
2021,26000.0,0,1,30900.0,0,4,-0.63997113997114
2020,12758.0,0,1,107900.0,0,5,0.07106782106782113
2007,123500.0,1,1,27000.0,0,4,0.7756132756132756
2018,26840.0,0,1,42500.0,0,4,0.7669552669552671
2021,17836.0,0,1,31933.0,1,4,-0.42886002886002883
2012,114500.0,0,1,16100.0,0,4,0.8130591630591631
2022,5400.0,0,1,89900.0,0,4,1.0202020202020203
2016,17500.0,0,1,15100.0,0,3,-0.8988455988455989
2017,56000.0,0,1,44600.0,0,4,0.31998556998557004
2020,20800.0,0,1,19000.0,0,4,-0.9451659451659452
2015,107543.0,0,1,13200.0,0,2,-0.8083694083694083
2012,206000.0,0,1,5000.0,0,3,-0.046464646464646424
2018,37100.0,0,1,46000.0,0,4,0.6121933621933623
2019,19813.0,0,1,51900.0,0,5,0.0734487734487735
2010,208321.0,0,1,3500.0,0,3,-0.4648629148629148
2012,200000.0,1,1,9995.0,0,4,0.5158730158730159
2012,66000.0,0,1,10999.0,0,1,-0.8124819624819625
2018,41000.0,0,1,113000.0,0,6,1.6518037518037518
2019,20623.0,0,1,36800.0,0,3,-0.39711399711399703
2018,86000.0,0,1,26900.0,0,4,-0.06507936507936503
2022,1766.0,0,0,209995.0,0,5,0.7360750360750362
2016,51354.0,0,1,73000.0,0,5,0.5106782106782107
2021,38000.0,0,1,72980.0,0,3,1.002886002886003
2015,161000.0,0,1,11500.0,0,3,-0.6308802308802309
2012,74750.0,0,1,12500.0,0,3,-0.7958152958152956
2013,67522.0,1,1,59500.0,0,5,0.06262626262626265
2012,152000.0,0,1,9000.0,0,1,-0.8124819624819625
2019,71273.0,0,1,23900.0,0,2,-0.5031746031746032
2017,37800.0,0,1,32500.0,0,2,-0.3808802308802308
2019,42000.0,0,1,48990.0,0,5,-0.021789321789321737
2022,10101.0,0,1,44990.0,0,3,-0.622005772005772
2022,7900.0,0,1,92500.0,0,4,1.0202020202020203
2020,45468.0,0,1,45999.0,0,5,0.24595959595959596
2017,187141.0,0,1,16995.0,0,3,0.6911976911976913
2014,99100.0,0,1,32000.0,0,5,0.9509379509379511
2021,33500.0,0,1,34000.0,0,2,-0.5031746031746032
2016,102665.0,0,1,15450.0,0,3,-0.017460317460317416
2001,52675.0,0,1,16995.0,0,4,0.23015873015873015
2017,59203.0,0,1,23000.0,0,4,-0.5923520923520923
2009,60100.0,0,1,27000.0,0,5,0.6569985569985571
2021,43238.0,0,1,76400.0,0,4,0.7106782106782107
2007,118000.0,0,1,3600.0,0,1,-0.8339105339105339
2021,17300.0,0,1,31000.0,0,4,-0.39927849927849923
2016,64800.0,0,1,50000.0,0,4,0.8535353535353535
2022,1408.0,0,0,46798.0,1,5,-0.42886002886002883
2015,15167.0,0,1,35000.0,0,2,-0.25988455988455983
2016,64600.0,0,1,41000.0,0,5,0.3072150072150073
2022,31112.0,0,1,83000.0,0,3,1.0052669552669553
2018,23250.0,0,1,57000.0,0,5,0.9050505050505051
2011,63500.0,0,1,10500.0,0,1,-0.8124819624819625
2022,13464.0,0,0,46999.0,0,5,0.6595238095238095
2001,64776.0,0,1,7500.0,0,4,-0.23391053391053393
2022,9601.0,0,0,33498.0,0,3,-0.22958152958152947
2013,135000.0,1,1,14000.0,0,4,0.6403318903318904
2013,208864.0,1,1,7500.0,0,3,-0.22958152958152947
2016,49872.0,1,1,21500.0,0,2,-0.11702741702741698
2009,90367.0,0,1,9250.0,0,1,-0.9624819624819625
2014,36670.0,0,1,82499.0,0,5,0.2422799422799423
2023,3752.0,0,1,84620.0,0,3,0.86002886002886
2021,30761.0,0,0,44950.0,0,4,0.0
2022,13438.0,0,0,46599.0,0,5,0.6595238095238095
2020,9100.0,0,1,49895.0,0,3,-0.061832611832611774
2017,100600.0,0,1,10000.0,0,1,0.08917581666424886
2011,223824.0,1,1,4500.0,0,4,-0.7356421356421357
2016,96000.0,0,1,21990.0,0,4,-0.5828282828282828
2004,185000.0,1,1,10500.0,0,4,0.4195526695526695
2021,6900.0,0,1,79999.0,0,5,0.13730158730158734
2017,96400.0,1,1,18500.0,0,2,-0.678066378066378
2018,67865.0,0,1,36500.0,0,5,0.86002886002886
2015,64300.0,0,1,44850.0,0,5,0.9812409812409814
2018,76500.0,0,1,33500.0,0,4,-0.007070707070707012
2017,96343.0,1,1,53000.0,0,4,0.9736652236652236
2018,74600.0,0,1,24000.0,0,2,-0.8209235209235208
2014,157530.0,1,1,9995.0,0,2,-0.58008658008658
2022,15000.0,0,1,95999.0,0,5,2.4305916305916306
2012,80000.0,0,1,30000.0,0,3,-0.061832611832611774
2018,83424.0,0,1,45000.0,0,5,0.9050505050505051
2021,19000.0,0,1,37999.0,0,5,-0.5756854256854257
2013,64000.0,1,1,67000.0,0,5,0.2422799422799423
2019,34068.0,0,1,46900.0,0,5,0.030591630591630642
2021,20104.0,0,1,33295.0,1,2,-0.42886002886002883
2022,8400.0,0,1,59950.0,0,3,0.715007215007215
2021,11938.0,1,0,209000.0,0,5,0.6518037518037518
2021,24670.0,0,1,72500.0,0,4,1.0202020202020203
2013,16478.0,0,1,66400.0,0,4,1.3405483405483405
2018,52500.0,0,1,35000.0,0,4,0.6121933621933623
2004,92500.0,0,1,12000.0,0,5,0.6673881673881675
2008,62930.0,1,1,10000.0,0,2,-0.09105339105339105
2007,116600.0,0,1,19975.0,0,4,0.25245310245310254
2010,172024.0,1,1,7500.0,0,3,-0.22525252525252518
2012,57237.0,0,1,22500.0,0,3,-0.061832611832611774
2020,44600.0,0,1,28300.0,0,2,-0.6737373737373739
2013,181830.0,0,1,21000.0,0,3,-0.061832611832611774
2021,39948.0,0,1,36791.0,1,2,-0.684126984126984
2017,156453.0,0,1,40000.0,0,4,0.976911976911977
2014,156193.0,0,1,36000.0,0,5,0.9509379509379511
2020,27989.0,0,1,29000.0,0,4,-0.63997113997114
2014,146700.0,1,1,24999.0,0,3,-0.03694083694083689
2019,88450.0,1,1,42900.0,0,4,0.8535353535353537
2020,14065.0,1,1,27671.0,0,3,-0.42886002886002883
2020,36844.0,1,0,30427.0,1,2,-0.684126984126984
2020,49000.0,0,1,44900.0,0,4,0.5624098124098125
2013,58000.0,0,1,17900.0,0,4,0.5331890331890333
2021,22800.0,0,1,52000.0,0,4,-0.033694083694083644
2014,78007.0,0,1,14750.0,0,2,-0.6951659451659452
2020,36500.0,0,1,69900.0,0,4,1.0602453102453102
2004,156350.0,1,1,3990.0,0,2,-0.7412698412698413
2021,17710.0,0,1,59000.0,0,4,0.3277777777777778
2013,149000.0,1,1,7850.0,0,4,-0.06507936507936503
2015,90000.0,0,1,16000.0,0,2,-0.7023088023088023
2022,9990.0,0,1,64500.0,0,4,-0.1267676767676767
2019,28663.0,0,0,29500.0,1,5,-0.42886002886002883
2015,124250.0,1,1,17900.0,0,4,-0.6233044733044734
2017,50780.0,0,1,61000.0,0,4,0.976911976911977
2006,65000.0,1,0,43000.0,0,5,0.13513708513708514
2022,22457.0,0,0,40036.0,0,5,0.08917581666424886
2022,19361.0,0,0,38298.0,0,3,0.0
2017,43000.0,0,1,16500.0,0,4,-0.9826118326118326
1993,115000.0,0,1,21900.0,0,4,0.08917581666424886
2020,2076.0,0,0,115998.0,0,5,0.08917581666424886
2018,9712.0,0,0,188900.0,0,5,0.7360750360750362
2005,131000.0,0,1,16500.0,0,5,0.8489898989898991
2022,31000.0,0,1,43000.0,0,3,-0.05317460317460313
2021,24158.0,0,1,44900.0,0,3,-0.23044733044733043
2016,72865.0,1,1,22000.0,0,4,-0.03845598845598841
2014,89563.0,0,1,18995.0,0,5,-0.03650793650793646
2012,72639.0,1,1,15000.0,0,3,-0.7958152958152956
2012,79000.0,0,1,19999.0,0,5,0.5682539682539683
2012,111564.0,0,1,11200.0,0,4,-0.7066378066378066
2018,75000.0,1,1,38095.0,0,4,0.3277777777777778
2007,169613.0,1,1,5900.0,0,4,-0.17979797979797973
2011,175000.0,0,1,9000.0,0,2,-0.16031746031746028
2017,98500.0,0,1,24500.0,0,4,-0.033694083694083644
2012,53000.0,1,1,13750.0,0,1,-0.045165945165945104
2015,72200.0,0,1,52500.0,0,5,0.6102453102453104
2005,151600.0,0,1,7899.0,0,3,-0.6460317460317461
2011,20000.0,0,1,51000.0,0,5,-0.09841269841269835
2010,170000.0,1,1,9000.0,0,4,0.47907647907647916
2019,69800.0,0,1,34600.0,0,4,0.6121933621933623
2020,26300.0,1,1,46199.0,0,3,0.684920634920635
2007,156111.0,1,1,5200.0,0,2,-0.999062049062049
2016,172600.0,1,1,32500.0,0,4,0.8593795093795094
2010,145000.0,0,1,9000.0,0,2,-0.11031746031746027
2001,64309.0,0,1,7500.0,0,4,0.3513708513708515
2021,15183.0,0,1,90000.0,0,5,1.5249639249639249
2020,28548.0,0,0,32063.0,0,2,-0.58008658008658
