model_year,milage,accident,clean_title,price,horsepower,turbo,is_luxury,is_upper_class
2018,74000.0,1,1,38000,381.0,0,0,0
2022,1750.0,0,1,65500,285.0,0,0,0
2008,77800.0,0,1,28500,414.0,0,0,0
2022,19877.0,0,0,18999,,0,0,0
2019,72150.0,1,1,26999,300.0,0,0,0
2010,102681.0,0,1,6000,158.0,0,0,0
2019,77138.0,0,0,49998,,0,0,0
2020,56247.0,0,1,39244,,0,0,0
2021,49252.0,0,0,37999,,0,0,1
2017,67000.0,0,1,35999,340.0,0,0,0
2015,76474.0,0,1,32000,445.0,0,0,0
2020,20927.0,0,0,35998,,0,0,0
2007,11025.0,0,1,47500,505.0,0,0,0
2019,10832.0,0,1,42500,335.0,0,0,0
2014,62000.0,1,1,18987,185.0,0,0,0
2004,176261.0,0,1,3750,160.0,0,0,0
2008,157500.0,1,1,15000,300.0,0,0,0
2012,144900.0,0,1,6000,155.0,0,0,0
2010,41500.0,1,1,44800,416.0,0,0,0
2008,98000.0,0,1,13998,300.0,0,0,0
2019,31157.0,0,0,65998,,1,0,0
2022,13177.0,0,0,44798,,1,0,0
2022,4820.0,0,1,47500,320.0,0,0,0
2006,169900.0,1,1,16900,325.0,0,0,1
2022,15895.0,0,0,47950,,0,0,0
1974,6217.0,0,1,115000,,0,0,0
2013,111773.0,0,1,17000,211.0,0,0,0
2020,40971.0,0,1,32500,260.0,0,0,0
2015,78124.0,0,1,21500,292.0,0,0,0
2008,67250.0,0,1,11900,268.0,0,0,0
2013,55700.0,0,1,27200,385.0,0,0,0
2009,137000.0,0,1,20000,295.0,0,0,0
2018,39600.0,0,1,26999,220.0,0,0,0
2014,84500.0,0,1,34000,410.0,0,0,1
2012,7982.0,1,0,51900,414.0,0,0,0
2010,79000.0,0,1,69000,563.0,0,1,0
2022,22985.0,0,1,33500,169.0,0,0,0
2015,109580.0,1,1,11900,192.0,0,0,0
2020,13554.0,0,1,124995,414.0,0,0,1
2010,138071.0,0,1,5000,106.0,0,0,0
1997,285000.0,0,1,6399,230.0,0,0,0
2005,104000.0,0,1,44800,355.0,0,0,1
2018,45090.0,1,1,30750,313.0,0,0,0
2019,77000.0,1,1,18749,175.0,0,0,0
2019,47523.0,0,1,31000,248.0,0,0,0
2020,27158.0,0,0,39998,,1,0,0
2019,75897.0,0,0,35998,,0,0,0
2023,3721.0,0,1,69645,,1,0,0
2023,5433.0,0,0,95998,,0,0,0
2019,40000.0,0,1,27900,255.0,0,0,0
2012,96600.0,1,1,17000,261.0,0,0,0
2004,43705.0,0,1,25900,350.0,0,0,0
2023,2500.0,0,1,94000,835.0,0,0,0
2014,154247.0,1,1,12500,265.0,0,0,0
1998,49170.0,0,1,12500,225.0,0,0,0
2012,103000.0,0,1,16000,407.0,0,0,0
2006,99600.0,0,1,5500,168.0,0,0,0
2007,120000.0,0,1,6750,240.0,0,0,0
2007,28844.0,1,0,69995,,0,0,1
2018,54293.0,1,1,49000,567.0,0,0,0
2014,37060.0,0,1,28500,420.0,0,0,0
1997,213000.0,0,1,26500,212.0,0,0,0
2016,86202.0,0,1,18750,240.0,0,0,0
2004,184000.0,1,1,10500,240.0,0,0,0
2017,92000.0,0,1,20900,390.0,0,0,0
2017,161000.0,0,1,17500,290.0,0,0,0
2005,140000.0,0,1,2000,302.0,0,0,1
2021,30309.0,0,0,63598,,1,0,0
2021,27608.0,0,0,73897,,0,0,0
2018,27214.0,1,1,40950,300.0,0,0,0
2011,165000.0,0,1,4000,122.0,0,0,0
2022,11164.0,0,1,37500,293.0,0,0,0
2015,51000.0,0,1,53000,357.0,0,0,0
2021,30022.0,1,1,74500,420.0,0,0,0
2020,37366.0,1,0,51890,,0,0,0
2015,217500.0,0,1,20000,355.0,0,0,0
2013,31000.0,1,1,35000,316.0,0,0,0
2021,45979.0,0,1,38532,,1,0,0
2014,29553.0,0,1,12800,170.0,0,0,0
2015,95000.0,1,1,14900,240.0,0,0,1
2018,66690.0,1,1,24900,228.0,0,0,0
2023,2000.0,0,1,66500,315.0,0,0,0
2012,104000.0,1,1,16500,315.0,0,0,0
2018,21000.0,0,1,51000,403.0,0,0,0
2013,115000.0,0,1,14000,288.0,0,0,0
2017,50600.0,1,1,28890,280.0,0,0,0
2021,4700.0,0,1,99900,496.0,0,0,0
2017,195361.0,1,1,26000,355.0,0,0,0
2005,130000.0,0,1,7200,295.0,0,0,0
2019,19593.0,0,0,159998,,1,0,0
2003,71000.0,0,1,14900,165.0,0,0,0
2014,75073.0,0,1,21500,302.0,0,0,0
2019,92000.0,1,1,30000,295.0,0,0,0
2021,40906.0,0,0,51998,,0,0,0
2015,112000.0,1,1,29500,310.0,0,0,0
2022,13865.0,0,1,29182,,1,0,0
2016,108130.0,0,1,18500,176.0,0,0,0
2021,33523.0,0,0,28748,,0,0,0
2019,51984.0,0,1,44870,335.0,0,0,0
2004,90625.0,0,1,5500,210.0,0,0,0
1998,165000.0,0,1,8700,225.0,0,0,0
2019,35566.0,1,1,26000,265.0,0,0,0
2001,64776.0,0,1,7500,200.0,0,0,0
2013,79800.0,0,1,29990,375.0,0,0,0
2021,35048.0,0,0,52590,,0,0,0
2017,33850.0,0,1,16500,170.0,0,0,0
2018,95000.0,0,1,18000,250.0,0,0,0
2019,80200.0,0,1,42500,385.0,0,0,0
2013,40000.0,0,1,24000,280.0,0,0,0
2005,162482.0,0,1,11000,190.0,0,0,0
2014,21800.0,0,1,117000,525.0,0,0,0
2013,60058.0,1,1,15000,328.0,0,0,0
2016,100574.0,1,1,17500,300.0,0,0,0
2017,50780.0,0,1,61000,440.0,0,0,0
2014,53500.0,0,1,24500,302.0,0,0,0
2014,139804.0,1,1,14500,195.0,0,0,0
2020,33000.0,0,1,62999,450.0,0,0,0
2010,212000.0,1,1,9450,303.0,0,0,0
2013,33300.0,0,1,21990,328.0,0,0,0
2013,147191.0,1,1,12990,305.0,0,0,0
2016,31500.0,0,1,103900,521.0,0,1,0
2016,24881.0,1,1,49999,265.0,0,0,1
2007,67200.0,0,1,11500,228.0,0,0,0
2022,3521.0,0,1,51074,,0,0,1
2021,11078.0,0,0,91900,,0,0,0
2021,49583.0,0,0,42816,,0,0,1
2020,16010.0,0,1,114000,565.0,0,0,0
2018,28470.0,1,1,147500,540.0,0,0,1
2022,13777.0,1,1,39777,221.0,0,0,0
2005,199296.0,0,1,4900,270.0,0,0,0
2015,15167.0,0,1,35000,240.0,0,0,0
2021,19200.0,0,1,82950,760.0,0,0,0
2018,62200.0,0,1,35707,306.0,0,0,0
2013,98000.0,1,1,27499,320.0,0,0,0
2022,34121.0,0,0,48190,,0,0,1
2018,25000.0,0,1,50000,354.0,0,0,0
1996,119500.0,1,1,16999,260.0,0,0,0
2010,29816.0,0,1,38000,540.0,0,0,0
2012,158366.0,1,1,8250,191.0,0,0,0
2022,7500.0,0,1,84000,670.0,0,0,1
2021,36500.0,0,1,85000,420.0,0,0,0
2018,64000.0,0,1,35000,283.0,0,0,0
2021,25240.0,1,0,39951,,1,0,0
2015,39000.0,1,1,17900,250.0,0,0,0
2023,4000.0,1,1,73900,490.0,0,0,0
2010,72500.0,0,1,6750,122.0,0,0,0
2021,32000.0,0,1,50927,395.0,0,0,1
2017,101800.0,0,1,36500,510.0,0,0,0
2018,32000.0,0,1,70000,453.0,0,0,0
2019,54323.0,0,0,27998,,0,0,0
2008,141485.0,1,1,6500,210.0,0,0,0
2017,113294.0,1,1,16500,245.0,0,0,0
2018,44261.0,0,0,33598,,1,0,0
2015,96000.0,0,1,17000,281.0,0,0,0
2022,8400.0,0,1,59950,400.0,0,0,0
2008,146500.0,1,1,30000,420.0,0,0,0
2022,61494.0,0,0,35850,,0,0,0
2016,56842.0,0,1,35000,510.0,0,0,0
2018,80500.0,0,1,34900,424.0,0,0,0
2022,17451.0,0,0,77900,,1,0,0
2007,62310.0,0,1,12900,177.0,0,0,0
2014,86500.0,0,1,20900,300.0,0,0,0
2021,1912.0,0,1,240000,640.0,0,0,1
2020,39000.0,0,1,29900,295.0,0,0,0
2023,1160.0,0,1,73600,453.0,0,0,0
2014,132600.0,1,1,17000,285.0,0,0,0
2015,91700.0,0,1,12000,155.0,0,0,0
2021,30630.0,0,0,39998,,0,0,0
2020,34000.0,0,1,59335,335.0,0,0,0
2014,80354.0,1,1,13310,134.0,0,0,0
2015,75000.0,0,1,14500,150.0,0,0,0
2022,24001.0,0,0,47498,,0,0,0
2020,87555.0,1,1,31650,,0,0,0
2023,2100.0,0,1,172000,523.0,0,0,0
2008,100900.0,0,1,6999,261.0,0,0,0
2022,16238.0,0,1,62479,329.0,0,0,0
2020,17500.0,0,1,25695,180.0,0,0,0
2019,10500.0,0,1,79500,208.0,0,0,0
2006,10000.0,0,1,259000,571.0,0,1,0
2017,31000.0,1,1,38000,241.0,0,0,0
2021,68000.0,0,1,36499,248.0,0,0,0
2015,11249.0,0,1,54500,429.0,0,0,0
2010,168422.0,1,1,10900,245.0,0,0,0
2002,179000.0,1,1,6500,245.0,0,0,0
2022,9612.0,0,0,43900,,0,0,0
2014,112180.0,0,0,12599,,0,0,0
2024,300.0,0,1,50999,240.0,0,0,0
2020,71200.0,0,1,18900,250.0,0,0,0
2017,34049.0,0,0,37999,,0,0,0
2016,17340.0,0,1,29000,208.0,0,0,0
1997,134033.0,1,1,7200,285.0,0,0,0
2010,99000.0,1,1,6000,170.0,0,0,0
2007,169613.0,1,1,5900,210.0,0,0,0
2012,103000.0,1,1,40000,451.0,0,0,0
2009,100730.0,0,1,6975,173.0,0,0,0
2023,197.0,0,1,85000,670.0,0,0,1
2009,90367.0,0,1,9250,118.0,0,0,0
2021,915.0,0,1,159000,471.0,0,0,0
2020,21832.0,0,1,42000,349.0,0,0,0
2009,123000.0,0,1,15000,300.0,0,0,0
2020,23131.0,1,0,23739,,0,0,0
2022,6700.0,0,1,39500,455.0,0,0,0
2023,5682.0,0,0,48698,,0,0,0
2023,5500.0,0,1,70000,400.0,0,0,0
2022,1400.0,0,1,54900,455.0,0,0,0
2018,65000.0,0,1,41000,518.0,0,0,1
2018,36632.0,1,0,72567,518.0,0,0,0
2016,143290.0,0,1,33490,161.0,0,0,0
2021,28220.0,0,1,73600,475.0,0,0,0
2012,113500.0,0,1,17900,390.0,0,0,1
2016,76009.0,0,1,24950,300.0,0,0,0
2018,103069.0,0,0,40998,,0,0,0
2006,192000.0,1,1,7390,278.0,0,0,0
2021,29830.0,0,0,55329,,1,0,0
2016,49000.0,0,1,75000,650.0,0,0,0
2014,59500.0,0,1,33800,340.0,0,0,0
2012,106000.0,0,1,15000,265.0,0,0,0
2016,46000.0,0,1,38000,400.0,0,0,1
2013,405000.0,0,1,6000,185.0,0,0,0
2021,27000.0,0,1,38400,248.0,0,0,0
2023,1500.0,1,0,119500,409.0,0,0,0
2006,66840.0,1,1,12000,303.0,0,0,0
2014,92000.0,1,1,24000,445.0,0,0,0
2021,34742.0,1,1,38005,,0,0,0
2021,7751.0,0,1,41950,370.0,0,0,0
2016,172600.0,1,1,32500,397.0,0,0,0
2020,23152.0,0,1,28250,292.0,0,0,0
2011,156875.0,1,1,9900,354.0,0,0,0
2010,73000.0,0,1,17500,,0,0,0
2013,22000.0,0,1,150000,550.0,0,1,0
2021,36311.0,0,1,39127,,0,0,0
2002,44168.0,0,1,30000,350.0,0,0,0
2016,82000.0,1,1,16995,240.0,0,0,0
2008,77750.0,0,1,21000,500.0,0,0,0
2019,139116.0,1,1,24899,,0,0,0
2022,1408.0,0,0,46798,,1,0,0
2005,99000.0,0,1,18900,298.0,0,0,0
2022,10071.0,0,0,40598,,0,0,0
2013,92000.0,0,1,23000,400.0,0,0,1
2020,53550.0,0,1,39687,,0,0,0
2016,87092.0,1,1,19500,256.0,0,0,0
2014,106731.0,1,1,30000,360.0,0,0,0
2019,23442.0,0,1,44500,285.0,0,0,0
2018,71962.0,0,1,46900,469.0,0,0,0
2021,18500.0,0,1,41950,280.0,0,0,1
2018,31090.0,1,1,68000,600.0,0,0,0
2021,23588.0,1,0,38633,,0,0,0
2012,140450.0,1,1,8500,136.0,0,0,0
2023,16500.0,0,1,54000,275.0,0,0,0
2018,16002.0,0,1,74900,550.0,0,0,0
2021,5595.0,0,0,83598,,1,0,0
2014,78000.0,0,1,68000,350.0,0,0,1
2022,9400.0,0,1,31999,201.0,0,0,0
2021,27000.0,0,1,48500,270.0,0,0,0
2011,105000.0,0,1,10000,375.0,0,0,0
2009,43000.0,0,1,48500,552.0,0,1,0
2016,72865.0,1,1,22000,333.0,0,0,0
2022,36602.0,0,1,31995,,0,0,0
2020,33749.0,0,0,85998,,1,0,0
2008,128000.0,0,1,23500,353.0,0,0,0
2017,16700.0,0,1,26500,131.0,0,0,0
2013,119000.0,1,0,20500,403.0,0,0,0
2023,1075.0,0,1,35000,228.0,0,0,0
2020,15324.0,1,0,33364,,0,0,0
2016,52000.0,0,1,52000,518.0,0,0,1
2020,3715.0,0,1,150000,650.0,0,0,0
2021,11102.0,0,1,101000,600.0,0,0,0
2022,18051.0,0,1,47995,,0,0,1
2021,31365.0,0,0,52998,,0,0,0
2020,30000.0,0,1,28900,280.0,0,0,0
2014,143390.0,0,1,13000,280.0,0,0,1
2005,96000.0,1,1,12000,340.0,0,0,0
2019,34672.0,0,1,45500,400.0,0,0,0
2017,46496.0,0,1,41000,375.0,0,0,0
2018,26000.0,0,1,39000,455.0,0,0,0
2008,227010.0,0,1,3850,261.0,0,0,0
2003,71000.0,0,1,12499,150.0,0,0,0
2020,51247.0,0,0,47698,,0,0,1
2019,48000.0,0,1,29999,365.0,0,0,0
2017,74349.0,0,1,36000,375.0,0,0,0
2008,38100.0,0,1,19950,260.0,0,0,0
2022,28000.0,0,1,53500,400.0,0,0,0
2021,15520.0,0,1,40459,,0,0,0
1995,94000.0,0,1,4500,,0,0,0
2021,12500.0,1,1,90000,503.0,0,0,0
2023,15000.0,0,0,81000,,0,0,0
2016,120000.0,0,1,19500,260.0,0,0,0
2015,116210.0,0,1,31900,360.0,0,0,0
2008,155000.0,1,1,37000,393.0,0,0,1
2023,8603.0,0,0,125900,,1,0,0
2016,50000.0,0,1,36000,340.0,0,0,1
2010,107000.0,1,1,6250,138.0,0,0,0
2020,61341.0,1,0,34084,,0,0,0
2019,40069.0,1,1,27500,252.0,0,0,0
2017,29719.0,0,1,31000,385.0,0,0,0
2009,18000.0,0,1,63000,552.0,0,1,0
2017,81000.0,0,1,27000,365.0,0,0,0
2018,98995.0,0,0,34998,,0,0,0
1997,131000.0,1,1,5500,181.0,0,0,0
2013,198000.0,1,1,11000,150.0,0,0,0
2013,57000.0,0,1,26000,510.0,0,0,0
2022,18655.0,0,0,38698,,0,0,0
2019,49208.0,0,1,62425,380.0,0,0,0
2015,170000.0,1,1,5995,295.0,0,0,0
2005,8332.0,0,1,47350,400.0,0,1,0
2019,36000.0,0,1,26500,245.0,0,0,1
2012,115359.0,0,1,9950,188.0,0,0,0
2016,68000.0,1,1,32950,310.0,0,0,1
2022,26520.0,1,1,64000,400.0,0,0,0
2015,134500.0,0,1,28000,355.0,0,0,0
2023,13735.0,0,0,77897,,1,0,0
2011,134000.0,1,1,10500,390.0,0,0,0
2016,64290.0,0,0,16999,,1,0,0
2020,24114.0,1,0,49427,,0,0,0
2018,67035.0,1,1,31500,252.0,0,0,0
2001,103990.0,0,1,10500,225.0,0,0,0
2013,63172.0,1,1,12995,202.0,0,0,0
2001,63250.0,0,1,12000,115.0,0,0,0
2022,14676.0,0,1,33000,200.0,0,0,0
2019,65019.0,0,1,40500,340.0,0,0,0
2021,15636.0,0,0,33531,,0,0,0
2021,52253.0,1,1,25215,,0,0,0
2016,52105.0,1,1,20499,220.0,0,0,0
2023,6200.0,0,1,48000,400.0,0,0,0
2021,13970.0,0,1,75500,395.0,0,0,0
2015,86000.0,1,1,29000,540.0,0,0,0
2017,98500.0,0,1,24500,335.0,0,0,0
2007,107800.0,1,1,15000,395.0,0,0,0
1998,160000.0,1,1,12490,230.0,0,0,0
2019,99941.0,0,1,17816,,0,0,0
2023,4700.0,0,1,52000,355.0,0,0,0
2003,149961.0,1,1,12500,316.0,0,0,1
2023,11400.0,0,1,46000,270.0,0,0,0
2016,31500.0,0,1,67000,560.0,0,0,0
2019,10500.0,0,1,77900,463.0,0,0,0
2023,19800.0,0,1,134900,379.0,0,0,1
2021,36821.0,1,0,49273,,1,0,0
2022,22101.0,1,1,29430,,1,0,0
2019,39615.0,0,0,28900,,0,0,0
2023,5121.0,0,1,28196,,0,0,0
2017,52284.0,1,1,12500,240.0,0,0,1
2022,4665.0,0,0,46598,,0,0,1
2011,120000.0,0,1,31999,188.0,0,0,0
2013,119755.0,0,1,19500,295.0,0,0,0
2021,20100.0,0,1,69995,1020.0,0,0,1
2013,37500.0,0,1,26000,333.0,0,0,0
2008,62930.0,1,1,10000,260.0,0,0,0
2013,96800.0,1,1,11000,211.0,0,0,0
2018,47466.0,0,0,14699,147.0,0,0,0
2004,27600.0,0,1,14900,239.0,0,0,1
2016,107750.0,0,1,35500,420.0,0,0,0
2004,45000.0,0,1,6000,250.0,0,0,0
2022,18860.0,0,1,74500,445.0,0,0,0
2022,8000.0,0,1,60999,480.0,0,0,0
2012,19900.0,0,1,26500,412.0,0,0,0
2023,8800.0,0,1,68500,389.0,0,0,0
2019,38514.0,1,1,45998,385.0,0,0,0
2016,76857.0,1,1,8100,160.0,0,0,0
2016,1000.0,0,1,36000,404.0,0,0,0
2017,30450.0,0,1,52999,425.0,0,0,0
2020,22295.0,0,0,23599,,0,0,0
2018,32697.0,1,1,15900,147.0,0,0,0
2018,48000.0,0,1,27000,295.0,0,0,0
2017,106000.0,0,1,25900,362.0,0,0,0
2018,33000.0,1,1,29900,241.0,0,0,0
2008,51000.0,1,1,69500,480.0,0,0,1
1999,249083.0,1,1,3500,220.0,0,0,0
2018,50000.0,1,1,55000,350.0,0,0,1
2017,24650.0,0,1,50000,445.0,0,0,0
2014,89563.0,0,1,18995,302.0,0,0,0
2007,4048.0,0,1,38000,400.0,0,0,0
2022,19000.0,0,1,71000,437.0,0,0,0
2022,24115.0,0,1,46500,455.0,0,0,1
2022,100.0,0,1,62499,277.0,0,0,0
2015,67210.0,1,1,51950,520.0,0,0,1
2004,76163.0,0,1,20500,325.0,0,0,0
2015,1500.0,0,1,39500,188.0,0,0,0
2021,19000.0,0,1,37999,255.0,0,0,0
2017,117000.0,0,1,38000,342.0,0,0,0
2006,39132.0,0,1,35000,400.0,0,0,0
2014,96238.0,1,1,22500,420.0,0,0,0
2019,32580.0,0,0,33998,,1,0,0
2012,152000.0,0,1,9000,181.0,0,0,0
1994,178416.0,0,1,9000,,0,0,0
2018,75000.0,0,1,36000,355.0,0,0,0
2021,12800.0,0,1,39990,248.0,0,0,0
2018,74000.0,0,1,27950,295.0,0,0,0
2014,15889.0,0,1,34500,240.0,0,0,0
2014,80800.0,0,1,10000,175.0,0,0,0
2023,5182.0,0,1,32500,146.0,0,0,0
2009,171000.0,1,1,4750,268.0,0,0,0
2019,81000.0,0,1,38500,375.0,0,0,0
2017,39000.0,0,1,31500,455.0,0,0,0
2021,7121.0,0,0,94998,,1,0,0
2021,24000.0,0,1,42000,395.0,0,0,1
2004,110000.0,1,1,8500,148.0,0,0,0
2007,126000.0,0,1,9000,210.0,0,0,0
2011,143898.0,0,1,9950,378.0,0,0,0
2012,17941.0,0,1,226000,,0,0,0
2018,27532.0,0,1,27900,252.0,0,0,0
2015,61675.0,1,1,19000,208.0,0,0,0
2017,36000.0,0,1,21000,280.0,0,0,0
2015,26600.0,0,1,53000,425.0,0,0,0
2006,110000.0,0,1,5000,275.0,0,0,0
2023,3402.0,0,1,44000,226.0,0,0,0
2017,54000.0,1,1,16000,160.0,0,0,0
2018,25083.0,1,1,34955,,0,0,0
2011,132000.0,0,1,9999,272.0,0,0,0
2018,28690.0,0,1,38880,329.0,0,0,0
2014,97579.0,1,1,15000,323.0,0,0,0
2016,110450.0,0,1,11000,231.0,0,0,0
2020,52000.0,1,1,53722,375.0,0,0,0
2020,25520.0,0,0,84900,,1,0,0
2020,76313.0,0,1,35234,,1,0,0
2020,24651.0,0,0,45950,,0,0,0
2009,158564.0,0,1,8750,328.0,0,0,0
2012,126000.0,1,1,12700,326.0,0,0,0
2020,53401.0,0,1,39500,375.0,0,0,0
2018,38020.0,0,0,63998,,0,0,0
2006,94000.0,1,1,10995,280.0,0,0,0
2011,149000.0,0,1,7999,262.0,0,0,0
2016,399000.0,1,1,24500,188.0,0,0,0
2010,90305.0,0,1,12000,250.0,0,0,0
2007,150000.0,0,1,9999,403.0,0,0,0
2016,65000.0,0,1,19500,240.0,0,0,0
2004,143000.0,0,1,3200,335.0,0,0,0
2016,51335.0,1,1,25995,268.0,0,0,0
2018,26609.0,0,0,36998,,0,0,1
2017,78717.0,0,1,17500,180.0,0,0,0
2016,58375.0,0,1,24999,302.0,0,0,0
2021,37594.0,0,1,62595,,1,0,0
2022,42479.0,0,1,28495,,1,0,0
2017,49700.0,0,1,26000,228.0,0,0,0
2021,15000.0,0,1,43500,455.0,0,0,0
2014,100080.0,0,1,22989,285.0,0,0,0
2021,38012.0,0,1,45277,,0,0,1
2022,15882.0,0,1,84995,503.0,0,0,0
2020,12700.0,1,1,69900,717.0,0,0,0
2019,59766.0,0,0,26900,,1,0,0
2022,7624.0,0,1,31985,,0,0,0
2011,177702.0,1,1,7700,179.0,0,0,0
2008,49000.0,0,1,63000,420.0,0,0,0
2021,46897.0,0,1,69000,557.0,0,0,1
2004,140000.0,0,1,6730,225.0,0,0,0
2021,3053.0,0,1,83900,490.0,0,0,0
2018,67296.0,0,0,40900,,0,0,0
2003,90000.0,1,0,24000,315.0,0,0,1
2023,535.0,0,1,65990,400.0,0,0,0
2011,95426.0,0,1,8000,158.0,0,0,0
2007,53249.0,1,1,9250,147.0,0,0,0
2018,32500.0,1,1,103000,600.0,0,1,0
2014,60109.0,0,1,9499,160.0,0,0,0
2023,28500.0,0,1,67800,355.0,0,0,0
2004,122000.0,1,1,9999,210.0,0,0,0
2023,6581.0,0,0,59900,,0,0,0
2002,204884.0,1,1,21500,333.0,0,0,0
2015,110000.0,0,1,29000,188.0,0,0,0
2010,13850.0,0,1,71400,385.0,0,0,1
2020,21028.0,0,0,96900,,0,0,1
2018,49000.0,1,1,42995,385.0,0,0,0
2015,54000.0,0,1,37000,449.0,0,0,0
2008,95000.0,0,1,10900,300.0,0,0,1
2013,69750.0,1,1,15999,300.0,0,0,0
2022,4437.0,0,1,42000,295.0,0,0,0
2015,74000.0,0,1,40000,425.0,0,0,0
1993,168000.0,0,1,7000,,0,0,0
2009,134000.0,1,1,9500,260.0,0,0,0
2013,67000.0,0,1,15500,261.0,0,0,0
2021,17000.0,0,1,65000,475.0,0,0,0
2016,119500.0,0,1,15000,184.0,0,0,0
2015,54259.0,0,1,19425,,0,0,0
2019,73837.0,0,1,36340,,0,0,0
2021,3000.0,0,1,275000,611.0,0,1,0
2022,17000.0,0,1,44000,275.0,0,0,0
2021,36180.0,0,1,36990,270.0,0,0,0
2022,500.0,0,1,45900,425.0,0,0,1
2007,36500.0,0,1,16000,210.0,0,0,0
2018,95000.0,0,1,33000,270.0,0,0,0
1997,50000.0,0,1,6000,290.0,0,0,0
2022,4753.0,0,1,57000,355.0,0,0,0
2003,90000.0,1,1,15500,302.0,0,0,0
2004,229450.0,0,1,8250,240.0,0,0,0
2018,54800.0,1,1,37050,395.0,0,0,1
2001,150000.0,1,1,9875,290.0,0,0,0
2015,11500.0,0,1,72000,340.0,0,0,1
2023,1800.0,1,0,54900,275.0,0,0,0
2009,60747.0,1,1,71999,480.0,0,0,0
2022,1220.0,0,0,238900,,0,0,0
2008,120000.0,0,1,8995,268.0,0,0,0
2022,2010.0,0,1,89000,490.0,0,0,0
2021,20386.0,0,0,32999,,0,0,0
2006,137825.0,0,1,4000,215.0,0,0,0
2011,135603.0,0,1,7000,136.0,0,0,0
2017,37375.0,0,1,27500,400.0,0,0,1
2017,152000.0,0,1,15499,290.0,0,0,0
2023,6090.0,0,1,46900,237.0,0,0,0
2017,52500.0,0,1,39999,450.0,0,0,0
2019,43671.0,0,0,44950,,0,0,0
2014,39886.0,1,1,26000,315.0,0,0,0
2020,25000.0,0,1,49995,425.0,0,0,1
2015,103748.0,0,1,8500,173.0,0,0,0
2023,500.0,0,1,60000,455.0,0,0,1
2021,24500.0,0,1,165000,542.0,0,1,0
2018,45800.0,1,1,20900,240.0,0,0,0
2004,156350.0,1,1,3990,160.0,0,0,0
2014,125450.0,0,1,17200,320.0,0,0,0
2018,73500.0,0,1,32000,320.0,0,0,0
2004,145000.0,0,1,15500,217.0,0,0,0
2017,58816.0,0,0,36590,,0,0,0
2005,138000.0,0,1,9950,184.0,0,0,0
2020,35035.0,0,0,24998,,0,0,0
2022,46000.0,0,1,75000,395.0,0,0,0
2012,207100.0,1,1,15000,365.0,0,0,0
2018,49650.0,1,1,23750,252.0,0,0,0
2018,28800.0,0,0,42900,,0,0,0
2011,60000.0,1,1,37000,536.0,0,0,0
2016,11684.0,0,1,54900,550.0,0,0,0
2022,43000.0,0,1,35750,228.0,0,0,0
2013,63300.0,0,1,22800,362.0,0,0,0
2020,67015.0,0,0,28590,,1,0,0
2020,15000.0,0,1,129000,550.0,0,0,0
2015,102200.0,0,1,25000,355.0,0,0,0
2008,91900.0,0,1,8900,268.0,0,0,0
2020,44487.0,0,1,65000,400.0,0,0,0
2012,19079.0,0,1,15995,182.0,0,0,0
2013,107000.0,0,1,14000,140.0,0,0,0
2016,134000.0,1,1,13500,240.0,0,0,0
2022,10500.0,1,0,50000,400.0,0,0,0
1993,106983.0,0,1,15300,,0,0,0
2023,4200.0,0,1,98000,490.0,0,0,0
2018,64000.0,0,1,64000,450.0,0,0,0
2020,74026.0,0,0,32913,,0,0,0
2016,80500.0,0,1,23000,280.0,0,0,0
2010,248000.0,1,1,14000,255.0,0,0,0
2020,8375.0,0,0,69900,,0,0,0
2022,1023.0,0,1,156900,503.0,0,1,0
2008,251634.0,0,1,10500,425.0,0,0,0
2016,122971.0,1,1,12999,,1,0,0
2022,31000.0,0,1,36000,200.0,0,0,0
2011,107818.0,1,1,11400,204.0,0,0,0
2014,106000.0,1,1,11800,134.0,0,0,0
2006,256000.0,0,1,4000,,0,0,0
2023,5500.0,0,1,40000,291.0,0,0,0
2023,3708.0,0,0,58998,,0,0,0
2001,139000.0,0,1,7000,190.0,0,0,0
2022,1889.0,0,1,32850,221.0,0,0,0
2006,122141.0,0,1,10500,360.0,0,0,0
2020,34300.0,0,1,52500,335.0,0,0,0
2008,136731.0,0,1,15900,202.0,0,0,0
2017,187141.0,0,1,16995,390.0,0,0,0
2013,99200.0,1,0,11495,302.0,0,0,0
2004,141209.0,0,1,5700,345.0,0,0,0
2003,189000.0,1,1,2899,175.0,0,0,0
2009,18000.0,0,1,78000,638.0,0,0,0
2022,19250.0,0,1,86999,420.0,0,0,0
2007,150000.0,0,1,8000,382.0,0,0,0
2023,3389.0,0,0,38598,,1,0,0
2016,91239.0,0,1,17500,265.0,0,0,0
2016,146200.0,0,1,24500,420.0,0,0,0
2022,1300.0,0,1,48000,410.0,0,0,1
2019,92671.0,1,1,50000,450.0,0,0,0
2017,82000.0,0,1,32900,301.0,0,0,0
2014,70700.0,0,1,15750,181.0,0,0,0
2006,71400.0,1,0,14990,201.0,0,0,0
2012,114500.0,0,1,16100,403.0,0,0,0
2014,122200.0,1,1,21500,285.0,0,0,0
2021,10917.0,0,0,73998,,1,0,0
2020,22138.0,0,0,38598,,0,0,0
2019,18526.0,0,0,67999,,1,0,1
2014,95000.0,0,1,17900,370.0,0,0,0
2022,26500.0,0,1,65900,440.0,0,0,0
2018,82300.0,0,1,35000,252.0,0,0,1
